customer_id,avg_transaction_amount,month_year,transaction_frequency,high_risk_transactions,risk_score,risk_level,customer_name,customer_email,customer_phone
249,4506.906666666667,2024-10,1,1.0,1.0,Low,Janet Anderson DDS,wgreene@madden-garcia.com,(146)306-2186
249,4506.906666666667,2024-10,1,1.0,1.0,Low,Janet Anderson DDS,wgreene@madden-garcia.com,(146)306-2186
249,4506.906666666667,2024-10,1,1.0,1.0,Low,Janet Anderson DDS,wgreene@madden-garcia.com,(146)306-2186
250,684.09,2024-09,1,1.0,1.0,Low,Ashley Gardner,wyattmoore@mathews.com,036.579.4207
251,7046.31,2024-07,1,1.0,1.0,Low,Christopher Moore,carlosgarcia@gmail.com,585.786.7694x70532
252,4382.2225,2024-01,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-01,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-01,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-01,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-04,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-04,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-04,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-04,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-05,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-05,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-05,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-05,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-09,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-09,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-09,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
252,4382.2225,2024-09,1,3.0,2.6000000000000005,Medium,Sarah Odom,zandrews@hotmail.com,+1-209-288-6101x1602
254,4748.88,2024-08,1,0.0,0.2,Low,Abigail Herrera,johnlane@phillips.info,(393)342-9833x7119
255,6382.82,2024-03,1,1.0,1.0,Low,Cody Baker,cle@hotmail.com,001-433-145-4320x449
256,3059.82,2024-05,1,1.0,1.0,Low,Ariana Prince,arobinson@yahoo.com,750.335.6613x02719
259,5586.2,2024-08,1,1.0,1.0,Low,Christopher Moore,tporter@yahoo.com,001-207-919-8487x1629
262,2398.96,2024-03,1,1.0,1.0,Low,Amanda Mcmillan,wmoreno@peck.com,541-422-3653x656
263,4503.43,2024-05,1,1.0,1.0,Low,Travis Taylor,michael92@gmail.com,328-973-0519x543
265,5719.56,2023-12,1,0.0,0.2,Low,Alicia Martin,mark14@morrison.com,675.712.6210
267,4284.945,2024-07,2,1.0,1.2000000000000002,Medium,Kenneth King,amanda04@hess.com,995-429-4119x1924
267,4284.945,2024-07,2,1.0,1.2000000000000002,Medium,Kenneth King,amanda04@hess.com,995-429-4119x1924
268,6178.97,2023-12,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2023-12,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2023-12,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2023-12,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-03,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-03,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-03,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-03,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-04,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-04,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-04,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-04,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-08,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-08,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-08,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
268,6178.97,2024-08,1,1.0,1.0,Low,Ryan Fox,brandy59@scott-west.com,(881)095-3994x808
270,9934.56,2024-09,1,1.0,1.0,Low,Daniel Mason,stevenflowers@yahoo.com,343-699-3641x133
271,8220.720000000001,2024-01,1,1.0,1.0,Low,Valerie Robinson,christopher68@garcia-hoffman.com,342.734.6522x461
271,8220.720000000001,2024-01,1,1.0,1.0,Low,Valerie Robinson,christopher68@garcia-hoffman.com,342.734.6522x461
271,8220.720000000001,2024-04,1,1.0,1.0,Low,Valerie Robinson,christopher68@garcia-hoffman.com,342.734.6522x461
271,8220.720000000001,2024-04,1,1.0,1.0,Low,Valerie Robinson,christopher68@garcia-hoffman.com,342.734.6522x461
273,3774.58,2023-11,1,0.0,0.2,Low,Adam Caldwell,stephenkelley@robinson.biz,218.355.9831x529
273,3774.58,2023-11,1,0.0,0.2,Low,Adam Caldwell,stephenkelley@robinson.biz,218.355.9831x529
273,3774.58,2024-10,1,0.0,0.2,Low,Adam Caldwell,stephenkelley@robinson.biz,218.355.9831x529
273,3774.58,2024-10,1,0.0,0.2,Low,Adam Caldwell,stephenkelley@robinson.biz,218.355.9831x529
275,7354.65,2024-09,1,1.0,1.0,Low,Linda Lee,dfisher@barajas-kennedy.com,286-122-5379x87262
280,4398.44,2024-03,1,0.0,0.2,Low,Jacqueline Dennis,halvarez@hotmail.com,9693020288
284,6981.48,2023-12,1,1.0,1.0,Low,Jennifer Coleman,matthewallen@yahoo.com,526-769-3489x29813
285,6987.53,2024-02,1,1.0,1.0,Low,Daniel Smith,kristindurham@cochran-santos.com,217-983-6560x75351
285,6987.53,2024-02,1,1.0,1.0,Low,Daniel Smith,kristindurham@cochran-santos.com,217-983-6560x75351
285,6987.53,2024-09,1,1.0,1.0,Low,Daniel Smith,kristindurham@cochran-santos.com,217-983-6560x75351
285,6987.53,2024-09,1,1.0,1.0,Low,Daniel Smith,kristindurham@cochran-santos.com,217-983-6560x75351
286,4247.92,2024-07,1,1.0,1.0,Low,Kevin Martin,rnelson@perry-cardenas.org,839.774.2610x78713
288,5436.09,2023-11,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2023-11,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2023-11,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2024-05,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2024-05,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2024-05,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2024-09,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2024-09,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
288,5436.09,2024-09,1,0.0,0.2,Low,Emily Aguilar,clarkallison@williams.com,+1-112-133-1416x490
289,1075.12,2024-08,1,0.0,0.2,Low,Brian Shelton,ebrown@hotmail.com,4968166370
290,3803.95,2023-12,1,0.0,0.2,Low,Cory Thomas,aprilgonzalez@farmer.org,(332)866-8089x1070
290,3803.95,2023-12,1,0.0,0.2,Low,Cory Thomas,aprilgonzalez@farmer.org,(332)866-8089x1070
290,3803.95,2024-06,1,0.0,0.2,Low,Cory Thomas,aprilgonzalez@farmer.org,(332)866-8089x1070
290,3803.95,2024-06,1,0.0,0.2,Low,Cory Thomas,aprilgonzalez@farmer.org,(332)866-8089x1070
291,5144.52,2024-02,1,0.0,0.2,Low,Andrea Martinez,martha07@gmail.com,708-821-3193
292,6766.39,2024-08,1,1.0,1.0,Low,Richard Lewis,fmorris@williams.com,+1-877-776-2712
294,8710.94,2024-09,1,1.0,1.0,Low,Jill Lynch,aaronwilson@gmail.com,(961)411-6582
295,7804.25,2024-06,1,0.0,0.2,Low,Tonya Miller,randy98@martinez-chandler.net,297-161-8956x58451
296,6997.32,2024-02,1,1.0,1.0,Low,Stacy Mccoy,scottgloria@novak.biz,1496557199
296,6997.32,2024-02,1,1.0,1.0,Low,Stacy Mccoy,scottgloria@novak.biz,1496557199
296,6997.32,2024-06,1,1.0,1.0,Low,Stacy Mccoy,scottgloria@novak.biz,1496557199
296,6997.32,2024-06,1,1.0,1.0,Low,Stacy Mccoy,scottgloria@novak.biz,1496557199
298,7764.82,2024-09,1,0.0,0.2,Low,Seth Shaw,michaelbauer@price.com,+1-928-535-1971x1112
299,7002.405,2024-02,1,1.0,1.0,Low,Mark Ritter,kcarpenter@hunter-jones.info,334-344-2995x2863
299,7002.405,2024-02,1,1.0,1.0,Low,Mark Ritter,kcarpenter@hunter-jones.info,334-344-2995x2863
299,7002.405,2024-10,1,1.0,1.0,Low,Mark Ritter,kcarpenter@hunter-jones.info,334-344-2995x2863
299,7002.405,2024-10,1,1.0,1.0,Low,Mark Ritter,kcarpenter@hunter-jones.info,334-344-2995x2863
300,3057.17,2024-02,1,1.0,1.0,Low,Joseph Lee,leslieproctor@gmail.com,2698067397
301,5271.78,2024-03,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-03,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-03,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-03,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-08,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-08,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-08,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-08,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-09,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-09,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-09,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-09,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-11,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-11,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-11,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
301,5271.78,2024-11,1,3.0,2.6000000000000005,Medium,Timothy Contreras,gonzalezemily@hotmail.com,172-926-1775x0414
303,9376.8,2024-07,1,1.0,1.0,Low,Jeffery Tran,millerjason@walker-trujillo.info,+1-878-579-9130x6940
307,1105.99,2024-09,1,1.0,1.0,Low,Diana Alvarez,jstephens@gmail.com,0412031770
308,7711.75,2024-11,1,0.0,0.2,Low,Cynthia Phillips,tayloringram@moore.org,001-857-456-6411x137
309,6343.65,2023-12,1,1.0,1.0,Low,Eric Howell,christine44@hotmail.com,(496)157-8335
310,3349.29,2023-12,1,1.0,1.0,Low,Diane Owen,meyeralice@yahoo.com,457.914.5241
311,9571.68,2024-09,1,0.0,0.2,Low,James King,simmonsjoshua@burns.com,825.954.9102
314,7113.415,2023-12,1,1.0,1.0,Low,Lisa Colon,lvaldez@hotmail.com,0798857202
314,7113.415,2023-12,1,1.0,1.0,Low,Lisa Colon,lvaldez@hotmail.com,0798857202
314,7113.415,2024-04,1,1.0,1.0,Low,Lisa Colon,lvaldez@hotmail.com,0798857202
314,7113.415,2024-04,1,1.0,1.0,Low,Lisa Colon,lvaldez@hotmail.com,0798857202
315,8090.543333333334,2024-02,2,1.0,1.2000000000000002,Medium,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141
315,8090.543333333334,2024-02,2,1.0,1.2000000000000002,Medium,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141
315,8090.543333333334,2024-02,2,1.0,1.2000000000000002,Medium,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141
315,8090.543333333334,2024-04,1,1.0,1.0,Low,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141
315,8090.543333333334,2024-04,1,1.0,1.0,Low,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141
315,8090.543333333334,2024-04,1,1.0,1.0,Low,James Garrett,perezkevin@brown-nelson.com,(403)793-9962x42141
316,2362.395,2023-12,1,2.0,1.8,Medium,Paul Harmon,chelsea22@henderson.com,219.457.8401
316,2362.395,2023-12,1,2.0,1.8,Medium,Paul Harmon,chelsea22@henderson.com,219.457.8401
316,2362.395,2024-03,1,2.0,1.8,Medium,Paul Harmon,chelsea22@henderson.com,219.457.8401
316,2362.395,2024-03,1,2.0,1.8,Medium,Paul Harmon,chelsea22@henderson.com,219.457.8401
318,4020.19,2024-05,1,1.0,1.0,Low,Andrea Tanner,rosecharles@lopez-gonzalez.net,(705)228-7225
319,7068.525,2024-02,1,1.0,1.0,Low,Shelia Carroll,thomasnathan@smith-olson.biz,(393)619-9850x4376
319,7068.525,2024-02,1,1.0,1.0,Low,Shelia Carroll,thomasnathan@smith-olson.biz,(393)619-9850x4376
319,7068.525,2024-03,1,1.0,1.0,Low,Shelia Carroll,thomasnathan@smith-olson.biz,(393)619-9850x4376
319,7068.525,2024-03,1,1.0,1.0,Low,Shelia Carroll,thomasnathan@smith-olson.biz,(393)619-9850x4376
320,5609.28,2024-08,1,0.0,0.2,Low,Renee Lopez,aaron40@mercado-norris.biz,+1-597-424-0998
321,6578.16,2024-01,1,0.0,0.2,Low,Kelli Gutierrez,wklein@gmail.com,243.965.6287x4486
323,5541.02,2024-02,1,1.0,1.0,Low,John Crane,christina89@davenport-trevino.org,+1-612-619-6463x53764
323,5541.02,2024-02,1,1.0,1.0,Low,John Crane,christina89@davenport-trevino.org,+1-612-619-6463x53764
323,5541.02,2024-10,1,1.0,1.0,Low,John Crane,christina89@davenport-trevino.org,+1-612-619-6463x53764
323,5541.02,2024-10,1,1.0,1.0,Low,John Crane,christina89@davenport-trevino.org,+1-612-619-6463x53764
325,2712.13,2024-10,1,1.0,1.0,Low,Benjamin Johnston,rkennedy@yahoo.com,385.926.1086
326,9293.79,2024-05,1,0.0,0.2,Low,Maria Martin,rmartinez@jacobs-davis.info,618-921-8998
331,1625.93,2024-03,1,0.0,0.2,Low,Melissa Rojas,hsilva@fields.info,+1-646-561-5841x1411
335,4011.08,2024-02,1,0.0,0.2,Low,Stephen Jackson,ksmall@hotmail.com,001-421-542-3867x7263
337,6501.27,2024-06,1,0.0,0.2,Low,Paul Foley,jenniferjordan@yahoo.com,+1-796-738-3733x043
339,6276.0,2024-08,1,0.0,0.2,Low,James Hunter,jacksoneric@hotmail.com,001-511-729-3448x1029
340,4372.02,2023-11,1,0.0,0.2,Low,Melissa Garcia,mariasanchez@brown.info,+1-602-040-6882x68575
343,5491.6,2023-11,2,2.0,2.0,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-11,2,2.0,2.0,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-11,2,2.0,2.0,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-11,2,2.0,2.0,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-11,2,2.0,2.0,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-12,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-12,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-12,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-12,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2023-12,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-02,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-02,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-02,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-02,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-02,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-11,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-11,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-11,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-11,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
343,5491.6,2024-11,1,2.0,1.8,Medium,Christopher Anderson,adamwarren@jones.com,+1-574-674-3982
344,9525.79,2024-08,1,0.0,0.2,Low,Sylvia Perez,penaangelica@gmail.com,(219)993-1234x2115
346,3929.07,2024-02,1,0.0,0.2,Low,John Stephens,markfreeman@hotmail.com,695.796.9525x8364
347,4713.35,2024-10,1,1.0,1.0,Low,Sandra Douglas,cowandebra@martinez.biz,2236935785
348,4915.54,2024-10,1,1.0,1.0,Low,Kathleen Collins,marcussmith@yahoo.com,+1-396-556-5310x5643
349,3433.03,2024-10,1,1.0,1.0,Low,Lindsey Tran,carl32@allison.com,408-522-9445
350,6235.580000000001,2024-02,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-02,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-02,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-07,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-07,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-07,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-11,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-11,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
350,6235.580000000001,2024-11,1,1.0,1.0,Low,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957
351,7748.424999999999,2024-07,2,0.0,0.4,Low,Jeremy Blake,michaelaguilar@chandler.org,(534)725-6431x097
351,7748.424999999999,2024-07,2,0.0,0.4,Low,Jeremy Blake,michaelaguilar@chandler.org,(534)725-6431x097
352,5055.1,2024-08,1,0.0,0.2,Low,John Benton,madeline24@horn-smith.com,001-629-084-8308x26230
355,1707.44,2024-01,1,0.0,0.2,Low,Katie Campbell,erichurley@yahoo.com,763.409.7236x333
356,9319.83,2024-10,1,0.0,0.2,Low,Dakota Burton,sarahlane@scott.info,503.356.2809x28374
357,9995.9,2024-11,1,1.0,1.0,Low,Kathryn Shelton,pnorman@bean-hampton.info,665-963-2490
358,103.07,2023-11,1,0.0,0.2,Low,Eric Ramos,oporter@glass.org,(867)651-9355
364,5942.705,2024-05,1,1.0,1.0,Low,Jennifer Hawkins,calvinmiller@morales-phillips.com,(173)731-0780x121
364,5942.705,2024-05,1,1.0,1.0,Low,Jennifer Hawkins,calvinmiller@morales-phillips.com,(173)731-0780x121
364,5942.705,2024-08,1,1.0,1.0,Low,Jennifer Hawkins,calvinmiller@morales-phillips.com,(173)731-0780x121
364,5942.705,2024-08,1,1.0,1.0,Low,Jennifer Hawkins,calvinmiller@morales-phillips.com,(173)731-0780x121
366,130.14,2024-04,1,0.0,0.2,Low,Michelle Martin,sarahhall@castro-lee.com,7009740680
368,6657.083333333333,2024-03,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-03,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-03,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-06,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-06,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-06,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-07,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-07,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
368,6657.083333333333,2024-07,1,0.0,0.2,Low,Shannon King,jarviskaren@johnson.info,(426)117-7563x659
369,4875.16,2024-06,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-06,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-06,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-07,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-07,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-07,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-09,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-09,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
369,4875.16,2024-09,1,0.0,0.2,Low,Lauren Johnson,jonathan82@anderson.com,001-394-298-2562x474
370,9045.09,2024-01,1,1.0,1.0,Low,Tyrone Peters,castillonicholas@ruiz-gordon.org,+1-636-756-1595
371,5231.96,2024-02,1,0.0,0.2,Low,Tonya Lane,jasonsnyder@smith.biz,361.700.8894x89523
371,5231.96,2024-02,1,0.0,0.2,Low,Tonya Lane,jasonsnyder@smith.biz,361.700.8894x89523
371,5231.96,2024-03,1,0.0,0.2,Low,Tonya Lane,jasonsnyder@smith.biz,361.700.8894x89523
371,5231.96,2024-03,1,0.0,0.2,Low,Tonya Lane,jasonsnyder@smith.biz,361.700.8894x89523
372,9017.49,2024-05,1,1.0,1.0,Low,Michael Arnold,ocampos@yahoo.com,514.600.0038x56093
374,5565.995,2024-06,2,1.0,1.2000000000000002,Medium,Matthew Foster,sheryl66@bell-graham.net,(749)138-5826
374,5565.995,2024-06,2,1.0,1.2000000000000002,Medium,Matthew Foster,sheryl66@bell-graham.net,(749)138-5826
375,3321.99,2024-10,1,0.0,0.2,Low,Juan Cruz DDS,hmartin@gmail.com,415.733.7413
376,5034.735,2024-06,1,0.0,0.2,Low,Scott Adams,olivia95@parrish-smith.net,025-302-8678
376,5034.735,2024-06,1,0.0,0.2,Low,Scott Adams,olivia95@parrish-smith.net,025-302-8678
376,5034.735,2024-08,1,0.0,0.2,Low,Scott Adams,olivia95@parrish-smith.net,025-302-8678
376,5034.735,2024-08,1,0.0,0.2,Low,Scott Adams,olivia95@parrish-smith.net,025-302-8678
377,4709.74,2024-11,1,1.0,1.0,Low,Joseph Lowe,allenphillip@gmail.com,+1-026-613-1095x3700
378,4558.89,2024-07,1,1.0,1.0,Low,Jennifer Rodriguez,ricky44@griffin.com,977.453.1149
379,2697.21,2024-08,1,1.0,1.0,Low,Brian Gonzalez,vcross@yahoo.com,001-696-800-3314
381,3808.1733333333336,2023-12,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2023-12,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2023-12,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2024-02,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2024-02,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2024-02,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2024-11,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2024-11,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
381,3808.1733333333336,2024-11,1,2.0,1.8,Medium,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789
382,3820.24,2024-08,1,1.0,1.0,Low,Elizabeth Taylor,vwalker@salas.com,692-941-1130x735
385,6864.1849999999995,2023-12,1,1.0,1.0,Low,Patricia Schwartz,chris13@yahoo.com,296-384-5967x398
385,6864.1849999999995,2023-12,1,1.0,1.0,Low,Patricia Schwartz,chris13@yahoo.com,296-384-5967x398
385,6864.1849999999995,2024-08,1,1.0,1.0,Low,Patricia Schwartz,chris13@yahoo.com,296-384-5967x398
385,6864.1849999999995,2024-08,1,1.0,1.0,Low,Patricia Schwartz,chris13@yahoo.com,296-384-5967x398
387,5708.38,2023-12,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
